customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchase,payment_method,frequency_of_purchase
189,50,Male,Hoodie,Clothing,76,Arkansas,M,Pink,Spring,3.1,TRUE,Express,TRUE,TRUE,5,Bank Transfer,Bi-Weekly
190,36,Male,Blouse,Clothing,40,West Virginia,M,Maroon,Fall,4.4,TRUE,Next Day Air,TRUE,TRUE,4,Credit Card,Weekly
191,65,Male,Coat,Outerwear,172,Indiana,XL,Beige,Fall,3,TRUE,Free Shipping,TRUE,TRUE,48,Venmo,Quarterly
192,64,Male,Hat,Accessories,91,Utah,M,Gray,Fall,3.9,TRUE,Free Shipping,TRUE,TRUE,29,Cash,Every 3 Months
193,46,Male,Shoes,Footwear,69,Nebraska,L,Turquoise,Summer,2.9,TRUE,Express,TRUE,TRUE,12,PayPal,Bi-Weekly
194,36,Male,Belt,Accessories,164,North Dakota,S,Silver,Fall,3,TRUE,Standard,TRUE,TRUE,29,Venmo,Annually
195,51,Male,Backpack,Accessories,82,Missouri,M,Olive,Spring,3.1,TRUE,Express,TRUE,TRUE,15,Debit Card,Quarterly
196,51,Male,Jacket,Outerwear,86,New York,M,Magenta,Fall,4.3,TRUE,Free Shipping,TRUE,TRUE,34,Credit Card,Monthly
197,38,Male,Boots,Footwear,168,Washington,M,Lavender,Summer,3.9,TRUE,Next Day Air,TRUE,TRUE,41,Credit Card,Fortnightly
198,59,Male,Scarf,Accessories,72,South Carolina,M,Black,Fall,3.2,TRUE,2-Day Shipping,TRUE,TRUE,41,Credit Card,Monthly
199,57,Male,Jewelry,Accessories,41,Utah,M,Turquoise,Winter,4.8,TRUE,Standard,TRUE,TRUE,39,Credit Card,Fortnightly
200,54,Male,Hat,Accessories,25,Idaho,XL,Green,Summer,3.8,TRUE,Express,TRUE,TRUE,32,Cash,Weekly
201,25,Male,Dress,Clothing,41,Pennsylvania,S,Teal,Summer,3.3,TRUE,Next Day Air,TRUE,TRUE,29,Venmo,Monthly
202,69,Male,Blouse,Clothing,135,Missouri,S,Beige,Fall,4.3,TRUE,Free Shipping,TRUE,TRUE,15,Bank Transfer,Annually
203,57,Male,Hat,Accessories,67,Nebraska,L,Magenta,Spring,2.7,TRUE,Express,TRUE,TRUE,33,Venmo,Annually
204,70,Male,Scarf,Accessories,147,Indiana,S,Yellow,Fall,3.2,TRUE,Next Day Air,TRUE,TRUE,18,Bank Transfer,Weekly
205,24,Male,Sneakers,Footwear,134,Arizona,M,Yellow,Fall,4,TRUE,Store Pickup,TRUE,TRUE,35,Cash,Bi-Weekly
206,67,Male,Shirt,Clothing,37,Hawaii,M,Silver,Winter,3,TRUE,Standard,TRUE,TRUE,25,PayPal,Weekly
207,24,Male,T-shirt,Clothing,126,Wisconsin,L,Silver,Summer,4.2,TRUE,Free Shipping,TRUE,TRUE,6,Venmo,Fortnightly
208,62,Male,Gloves,Accessories,93,Rhode Island,M,Silver,Summer,2.9,TRUE,Express,TRUE,TRUE,17,Bank Transfer,Bi-Weekly
209,57,Male,Skirt,Clothing,69,Wisconsin,M,Gold,Spring,4.1,TRUE,Store Pickup,TRUE,TRUE,17,Credit Card,Monthly
210,55,Male,Sandals,Footwear,78,Minnesota,S,Olive,Winter,3.2,TRUE,Store Pickup,TRUE,TRUE,44,Cash,Every 3 Months
211,45,Male,Jacket,Outerwear,166,Vermont,L,Teal,Fall,3,TRUE,2-Day Shipping,TRUE,TRUE,6,PayPal,Fortnightly
212,69,Male,Skirt,Clothing,91,South Dakota,L,Maroon,Fall,4.2,TRUE,2-Day Shipping,TRUE,TRUE,45,Debit Card,Fortnightly
213,67,Male,Handbag,Accessories,55,Virginia,L,Blue,Fall,4.2,TRUE,Express,TRUE,TRUE,7,Debit Card,Annually
214,30,Male,Handbag,Accessories,145,Nevada,L,Peach,Fall,4.4,TRUE,Store Pickup,TRUE,TRUE,11,Debit Card,Every 3 Months
215,24,Male,Jacket,Outerwear,96,Hawaii,L,Blue,Summer,4.2,TRUE,Next Day Air,TRUE,TRUE,41,Cash,Every 3 Months
216,62,Male,Scarf,Accessories,68,New Jersey,S,Orange,Spring,2.8,TRUE,2-Day Shipping,TRUE,TRUE,24,PayPal,Bi-Weekly
217,43,Male,Shorts,Clothing,115,Massachusetts,L,Yellow,Spring,3.7,TRUE,Free Shipping,TRUE,TRUE,21,Venmo,Weekly
218,35,Male,Sunglasses,Accessories,148,Oklahoma,M,Purple,Winter,3.5,TRUE,Next Day Air,TRUE,TRUE,24,Bank Transfer,Annually
219,28,Male,T-shirt,Clothing,90,California,S,Magenta,Spring,2.9,TRUE,Store Pickup,TRUE,TRUE,8,Credit Card,Quarterly
220,32,Male,Belt,Accessories,77,Nevada,M,Cyan,Spring,3,TRUE,Free Shipping,TRUE,TRUE,12,Cash,Fortnightly
221,39,Male,Sneakers,Footwear,78,Arizona,S,Indigo,Spring,3.7,TRUE,Express,TRUE,TRUE,48,Debit Card,Fortnightly
222,28,Male,Hat,Accessories,130,North Carolina,XL,Magenta,Summer,4.4,TRUE,Store Pickup,TRUE,TRUE,6,Bank Transfer,Quarterly
223,47,Male,Gloves,Accessories,77,New York,XL,Gray,Spring,4.5,TRUE,2-Day Shipping,TRUE,TRUE,14,PayPal,Fortnightly
224,20,Male,Pants,Clothing,169,Wyoming,M,Turquoise,Spring,4.8,TRUE,Free Shipping,TRUE,TRUE,34,PayPal,Annually
225,63,Male,Socks,Clothing,50,South Dakota,S,Beige,Summer,2.9,TRUE,Free Shipping,TRUE,TRUE,12,Cash,Every 3 Months
226,25,Male,Jacket,Outerwear,108,Arkansas,M,Olive,Spring,3.2,TRUE,Next Day Air,TRUE,TRUE,11,Bank Transfer,Annually
227,29,Male,Shoes,Footwear,61,Texas,L,Violet,Spring,3.3,TRUE,Free Shipping,TRUE,TRUE,5,PayPal,Monthly
228,50,Male,Jeans,Clothing,31,Rhode Island,M,Turquoise,Winter,4.2,TRUE,Standard,TRUE,TRUE,25,Venmo,Fortnightly
229,18,Male,Socks,Clothing,139,New Hampshire,M,White,Spring,2.9,TRUE,Store Pickup,TRUE,TRUE,11,Credit Card,Annually
230,70,Male,Sandals,Footwear,134,Ohio,S,Silver,Spring,4.6,TRUE,Next Day Air,TRUE,TRUE,27,PayPal,Every 3 Months
231,66,Male,Scarf,Accessories,58,Utah,L,Olive,Fall,4.1,TRUE,Standard,TRUE,TRUE,43,Credit Card,Annually
232,28,Male,Blouse,Clothing,62,Tennessee,M,Blue,Spring,3.1,TRUE,2-Day Shipping,TRUE,TRUE,18,Debit Card,Every 3 Months
233,54,Male,Jewelry,Accessories,77,Hawaii,L,Purple,Winter,4.2,TRUE,Express,TRUE,TRUE,32,Bank Transfer,Bi-Weekly
234,19,Male,Sweater,Clothing,148,Arizona,XL,Yellow,Fall,4.5,TRUE,Next Day Air,TRUE,TRUE,27,Bank Transfer,Every 3 Months
235,20,Male,Gloves,Accessories,91,South Dakota,S,Silver,Summer,3.7,TRUE,Next Day Air,TRUE,TRUE,24,Credit Card,Weekly
236,43,Male,Sunglasses,Accessories,93,New Jersey,M,Cyan,Winter,3.7,TRUE,Free Shipping,TRUE,TRUE,31,Debit Card,Quarterly
237,38,Male,Coat,Outerwear,121,North Dakota,L,Green,Winter,3.4,TRUE,Next Day Air,TRUE,TRUE,39,PayPal,Fortnightly
238,50,Male,Dress,Clothing,48,Iowa,M,Beige,Summer,3,TRUE,Store Pickup,TRUE,TRUE,36,Debit Card,Fortnightly
239,64,Male,Skirt,Clothing,56,Ohio,M,Peach,Fall,4.2,TRUE,Free Shipping,TRUE,TRUE,5,Cash,Annually
240,49,Male,Pants,Clothing,25,Vermont,L,Yellow,Summer,2.9,TRUE,Express,TRUE,TRUE,47,Credit Card,Bi-Weekly
241,47,Male,Sweater,Clothing,47,Montana,XL,Turquoise,Winter,3.5,TRUE,Free Shipping,TRUE,TRUE,29,Bank Transfer,Fortnightly
242,36,Male,Hoodie,Clothing,42,Delaware,M,Peach,Winter,4.1,TRUE,Free Shipping,TRUE,TRUE,43,Venmo,Bi-Weekly
243,55,Male,Coat,Outerwear,68,New York,L,Gray,Summer,4.3,TRUE,Store Pickup,TRUE,TRUE,40,Debit Card,Every 3 Months
244,25,Male,Jewelry,Accessories,71,Kentucky,M,Olive,Winter,2.8,TRUE,2-Day Shipping,TRUE,TRUE,4,Debit Card,Monthly
245,53,Male,Belt,Accessories,116,Oregon,S,Indigo,Spring,4.9,TRUE,2-Day Shipping,TRUE,TRUE,39,PayPal,Weekly
246,49,Male,Sandals,Footwear,112,Rhode Island,L,Charcoal,Summer,3.3,TRUE,Next Day Air,TRUE,TRUE,45,Venmo,Fortnightly
247,35,Male,Sunglasses,Accessories,80,Nevada,XL,Beige,Spring,3.2,TRUE,Express,TRUE,TRUE,20,Venmo,Bi-Weekly
248,29,Male,Sweater,Clothing,149,Montana,XL,Brown,Spring,4.4,TRUE,Standard,TRUE,TRUE,14,Debit Card,Weekly
249,47,Male,Belt,Accessories,64,Pennsylvania,M,Blue,Winter,4.8,TRUE,Express,TRUE,TRUE,33,PayPal,Weekly
250,53,Male,Handbag,Accessories,57,Alaska,S,Teal,Fall,4.2,TRUE,Standard,TRUE,TRUE,18,Credit Card,Annually
251,33,Male,Skirt,Clothing,94,Mississippi,L,Black,Fall,4,TRUE,Express,TRUE,TRUE,9,Bank Transfer,Weekly
252,21,Male,Handbag,Accessories,172,Wyoming,XL,Gold,Winter,2.5,TRUE,Standard,TRUE,TRUE,34,PayPal,Annually
253,32,Male,Shorts,Clothing,133,Delaware,M,Violet,Summer,3.9,TRUE,Free Shipping,TRUE,TRUE,33,Venmo,Fortnightly
254,52,Male,Boots,Footwear,139,Oklahoma,L,Cyan,Winter,4.9,TRUE,2-Day Shipping,TRUE,TRUE,15,Bank Transfer,Bi-Weekly
255,67,Male,Sunglasses,Accessories,98,Indiana,M,White,Winter,3.5,TRUE,Store Pickup,TRUE,TRUE,4,PayPal,Bi-Weekly
256,43,Male,Scarf,Accessories,80,Maryland,M,Charcoal,Spring,4.2,TRUE,Free Shipping,TRUE,TRUE,25,Debit Card,Annually
257,58,Male,Jewelry,Accessories,60,South Dakota,XL,Violet,Spring,4.7,TRUE,Express,TRUE,TRUE,20,Credit Card,Every 3 Months
258,20,Male,Handbag,Accessories,86,West Virginia,M,Red,Summer,4.5,TRUE,Express,TRUE,TRUE,5,Credit Card,Quarterly
259,61,Male,Gloves,Accessories,90,Alabama,S,Lavender,Spring,2.8,TRUE,Express,TRUE,TRUE,16,Cash,Quarterly
260,32,Male,Jeans,Clothing,115,Louisiana,M,Gold,Fall,2.9,TRUE,Standard,TRUE,TRUE,13,Debit Card,Annually
261,38,Male,Hat,Accessories,52,Montana,S,Red,Winter,3.2,TRUE,2-Day Shipping,TRUE,TRUE,11,Credit Card,Every 3 Months
262,21,Male,Jeans,Clothing,201,California,L,Magenta,Winter,4.9,TRUE,Standard,TRUE,TRUE,21,Credit Card,Annually
263,37,Male,Pants,Clothing,75,Hawaii,M,Teal,Summer,3.7,TRUE,Next Day Air,TRUE,TRUE,6,Debit Card,Annually
264,27,Male,Shorts,Clothing,127,Iowa,M,Purple,Summer,4.3,TRUE,Store Pickup,TRUE,TRUE,29,Venmo,Monthly
265,36,Male,Pants,Clothing,117,Colorado,S,Charcoal,Fall,3.9,TRUE,Store Pickup,TRUE,TRUE,15,Cash,Annually
266,32,Male,Backpack,Accessories,127,Michigan,M,Gray,Spring,3.2,TRUE,2-Day Shipping,TRUE,TRUE,17,Bank Transfer,Bi-Weekly
267,51,Male,Jewelry,Accessories,163,Louisiana,L,White,Summer,3.1,TRUE,Express,TRUE,TRUE,32,Credit Card,Weekly
268,64,Male,Sweater,Clothing,64,Maryland,M,Olive,Spring,3.9,TRUE,2-Day Shipping,TRUE,TRUE,42,Venmo,Annually
269,68,Male,Shoes,Footwear,92,Georgia,M,Charcoal,Spring,2.6,TRUE,Store Pickup,TRUE,TRUE,21,Cash,Monthly
270,68,Male,Blouse,Clothing,50,Georgia,M,Charcoal,Winter,3.3,TRUE,Next Day Air,TRUE,TRUE,9,Cash,Bi-Weekly
271,33,Male,Jeans,Clothing,83,North Dakota,XL,Orange,Fall,4.6,TRUE,Free Shipping,TRUE,TRUE,16,Bank Transfer,Annually
272,65,Male,Sunglasses,Accessories,156,Maryland,XL,Yellow,Summer,4.6,TRUE,Express,TRUE,TRUE,42,Credit Card,Fortnightly
273,48,Male,Jewelry,Accessories,132,Oregon,M,Beige,Summer,4.4,TRUE,2-Day Shipping,TRUE,TRUE,37,Debit Card,Bi-Weekly
274,69,Male,Coat,Outerwear,32,North Dakota,S,Silver,Spring,4.2,TRUE,Express,TRUE,TRUE,32,Debit Card,Quarterly
275,59,Male,Jewelry,Accessories,33,Maryland,M,Indigo,Spring,3,TRUE,Express,TRUE,TRUE,28,Cash,Bi-Weekly
276,48,Male,Backpack,Accessories,129,Virginia,XL,Lavender,Winter,4,TRUE,Express,TRUE,TRUE,13,Credit Card,Weekly
277,25,Male,Skirt,Clothing,162,South Dakota,XL,Turquoise,Fall,3.5,TRUE,Express,TRUE,TRUE,11,Bank Transfer,Fortnightly
278,29,Male,Shirt,Clothing,172,Georgia,M,Green,Winter,3,TRUE,Store Pickup,TRUE,TRUE,36,Bank Transfer,Bi-Weekly
279,57,Male,Sweater,Clothing,100,Hawaii,M,Orange,Spring,3.7,TRUE,Express,TRUE,TRUE,23,Debit Card,Annually
280,23,Male,Sneakers,Footwear,193,Arkansas,L,Turquoise,Summer,4,TRUE,Standard,TRUE,TRUE,37,Bank Transfer,Monthly
281,45,Male,Sandals,Footwear,130,Montana,S,Cyan,Fall,4.2,TRUE,2-Day Shipping,TRUE,TRUE,21,Cash,Bi-Weekly
282,38,Male,Belt,Accessories,163,Oklahoma,XL,Charcoal,Spring,2.5,TRUE,Standard,TRUE,TRUE,22,Debit Card,Bi-Weekly
283,21,Male,Skirt,Clothing,128,Minnesota,M,Teal,Summer,3,TRUE,2-Day Shipping,TRUE,TRUE,9,Cash,Monthly
284,32,Male,Sweater,Clothing,100,Montana,S,Maroon,Fall,3.2,TRUE,Next Day Air,TRUE,TRUE,16,Venmo,Annually
285,63,Male,Skirt,Clothing,69,Ohio,M,Red,Summer,3.5,TRUE,Standard,TRUE,TRUE,4,PayPal,Quarterly
286,29,Male,Handbag,Accessories,101,Kentucky,XL,Yellow,Summer,4.8,TRUE,Express,TRUE,TRUE,3,Debit Card,Bi-Weekly
287,27,Male,Jewelry,Accessories,42,Nebraska,L,Gray,Summer,2.6,TRUE,Store Pickup,TRUE,TRUE,6,Debit Card,Annually
288,56,Male,Scarf,Accessories,62,Delaware,L,Blue,Spring,3.4,TRUE,2-Day Shipping,TRUE,TRUE,18,Venmo,Fortnightly
289,30,Male,T-shirt,Clothing,109,North Carolina,M,Lavender,Winter,3.7,TRUE,2-Day Shipping,TRUE,TRUE,34,Venmo,Bi-Weekly
290,49,Male,Coat,Outerwear,166,New York,M,Yellow,Fall,4.5,TRUE,2-Day Shipping,TRUE,TRUE,26,Credit Card,Monthly
291,58,Male,T-shirt,Clothing,91,Colorado,M,Indigo,Winter,3.7,TRUE,Standard,TRUE,TRUE,50,PayPal,Weekly
292,57,Male,Dress,Clothing,92,Delaware,XL,Violet,Fall,3.3,TRUE,Next Day Air,TRUE,TRUE,40,Bank Transfer,Monthly
293,60,Male,Shoes,Footwear,72,Utah,M,Green,Spring,4.7,TRUE,Free Shipping,TRUE,TRUE,24,Cash,Quarterly
294,69,Male,Handbag,Accessories,100,Connecticut,M,White,Spring,2.7,TRUE,Express,TRUE,TRUE,33,PayPal,Annually
295,70,Male,Skirt,Clothing,79,New Jersey,M,Gold,Spring,4.6,TRUE,Store Pickup,TRUE,TRUE,19,Credit Card,Every 3 Months
296,53,Male,Sunglasses,Accessories,109,West Virginia,M,Indigo,Winter,2.7,TRUE,Store Pickup,TRUE,TRUE,24,Credit Card,Quarterly
297,25,Male,Sandals,Footwear,160,Indiana,S,Lavender,Spring,4.8,TRUE,2-Day Shipping,TRUE,TRUE,19,Credit Card,Weekly
298,48,Male,Shoes,Footwear,77,Delaware,XL,Purple,Summer,4.4,TRUE,Standard,TRUE,TRUE,4,Credit Card,Bi-Weekly
299,69,Male,T-shirt,Clothing,98,Maryland,M,Lavender,Winter,4,TRUE,Standard,TRUE,TRUE,11,Venmo,Every 3 Months
300,25,Male,Sneakers,Footwear,58,Pennsylvania,M,Maroon,Summer,3.2,TRUE,Next Day Air,TRUE,TRUE,28,PayPal,Fortnightly
301,29,Male,Hat,Accessories,156,Iowa,M,Teal,Spring,4.4,TRUE,Store Pickup,TRUE,TRUE,24,PayPal,Weekly
302,46,Male,Skirt,Clothing,52,Pennsylvania,M,Green,Spring,3.8,TRUE,Standard,TRUE,TRUE,25,Credit Card,Every 3 Months
303,37,Male,Sweater,Clothing,60,Delaware,L,Olive,Summer,3.6,TRUE,Express,TRUE,TRUE,27,Bank Transfer,Every 3 Months
304,20,Male,Sandals,Footwear,186,Oregon,M,Turquoise,Summer,3.3,TRUE,Next Day Air,TRUE,TRUE,49,Venmo,Weekly
305,40,Male,Dress,Clothing,98,Oregon,M,Green,Winter,3.4,TRUE,Next Day Air,TRUE,TRUE,45,Credit Card,Bi-Weekly
306,60,Male,Sweater,Clothing,38,Utah,M,Teal,Fall,3.5,TRUE,2-Day Shipping,TRUE,TRUE,26,PayPal,Annually
307,26,Male,Jacket,Outerwear,83,North Dakota,S,White,Summer,3.6,TRUE,Express,TRUE,TRUE,4,Cash,Annually
308,29,Male,Gloves,Accessories,64,Florida,M,Orange,Winter,3.2,TRUE,Free Shipping,TRUE,TRUE,3,Credit Card,Every 3 Months
309,66,Male,Handbag,Accessories,30,Maryland,M,Beige,Fall,3.7,TRUE,Standard,TRUE,TRUE,45,Venmo,Bi-Weekly
310,66,Male,Dress,Clothing,63,Minnesota,M,Yellow,Spring,4.5,TRUE,Standard,TRUE,TRUE,21,Cash,Fortnightly
311,56,Male,Pants,Clothing,56,Montana,M,Charcoal,Winter,4.6,TRUE,Standard,TRUE,TRUE,50,Cash,Fortnightly
312,69,Male,Jeans,Clothing,69,Rhode Island,L,Silver,Winter,4.1,TRUE,Store Pickup,TRUE,TRUE,19,Bank Transfer,Monthly
313,38,Male,Pants,Clothing,59,Massachusetts,L,Green,Spring,3.4,TRUE,Next Day Air,TRUE,TRUE,6,PayPal,Annually
314,42,Male,Dress,Clothing,74,Vermont,M,Pink,Spring,3.7,TRUE,Express,TRUE,TRUE,50,Credit Card,Every 3 Months
315,30,Male,Pants,Clothing,65,New Jersey,M,Purple,Summer,3.3,TRUE,Store Pickup,TRUE,TRUE,17,Debit Card,Every 3 Months
316,66,Male,Jewelry,Accessories,36,Wisconsin,XL,Orange,Spring,4.5,TRUE,Express,TRUE,TRUE,24,Debit Card,Annually
317,36,Male,Handbag,Accessories,26,California,M,Charcoal,Fall,3.3,TRUE,Free Shipping,TRUE,TRUE,46,Venmo,Monthly
318,58,Male,Sweater,Clothing,82,West Virginia,L,Teal,Fall,4.3,TRUE,Standard,TRUE,TRUE,42,Cash,Every 3 Months
319,45,Male,Backpack,Accessories,62,South Dakota,M,Beige,Winter,2.5,TRUE,Standard,TRUE,TRUE,10,Cash,Annually
320,47,Male,Shorts,Clothing,45,Maine,XL,White,Spring,2.6,TRUE,Standard,TRUE,TRUE,1,Cash,Every 3 Months
321,66,Male,Jewelry,Accessories,149,Kansas,L,White,Summer,4.9,TRUE,Standard,TRUE,TRUE,28,Debit Card,Quarterly
322,41,Male,Sneakers,Footwear,116,Vermont,L,Orange,Summer,4.7,TRUE,Free Shipping,TRUE,TRUE,48,Debit Card,Quarterly
323,41,Male,Belt,Accessories,50,Tennessee,S,Cyan,Winter,3,TRUE,Standard,TRUE,TRUE,47,Credit Card,Monthly
324,66,Male,Hoodie,Clothing,98,Tennessee,M,Orange,Winter,3.5,TRUE,Next Day Air,TRUE,TRUE,29,PayPal,Bi-Weekly
325,37,Male,Shirt,Clothing,96,Wyoming,M,Olive,Summer,4.8,TRUE,Standard,TRUE,TRUE,37,Venmo,Quarterly
326,70,Male,Pants,Clothing,49,Vermont,M,Charcoal,Winter,4.3,TRUE,Free Shipping,TRUE,TRUE,38,Debit Card,Annually
327,62,Male,Scarf,Accessories,39,New Jersey,M,White,Fall,3.2,TRUE,Store Pickup,TRUE,TRUE,48,Bank Transfer,Weekly
328,61,Male,Coat,Outerwear,39,Iowa,M,Teal,Summer,3.1,TRUE,Free Shipping,TRUE,TRUE,36,PayPal,Weekly
329,48,Male,Coat,Outerwear,81,Florida,M,Yellow,Fall,2.8,TRUE,Free Shipping,TRUE,TRUE,9,Credit Card,Weekly
330,70,Male,Socks,Clothing,70,Nevada,S,White,Summer,2.9,TRUE,2-Day Shipping,TRUE,TRUE,34,Bank Transfer,Monthly
331,46,Male,Sweater,Clothing,159,North Dakota,M,Beige,Winter,3.7,TRUE,Express,TRUE,TRUE,43,Venmo,Bi-Weekly
332,31,Male,Shirt,Clothing,35,Florida,L,Beige,Fall,3.3,TRUE,Store Pickup,TRUE,TRUE,46,PayPal,Quarterly
333,19,Male,Shirt,Clothing,133,New York,M,Maroon,Winter,2.8,TRUE,2-Day Shipping,TRUE,TRUE,5,Credit Card,Monthly
334,39,Male,Sweater,Clothing,70,Alaska,M,Teal,Winter,4.5,TRUE,Standard,TRUE,TRUE,15,Bank Transfer,Bi-Weekly
335,41,Male,Blouse,Clothing,134,Kansas,M,Lavender,Fall,2.6,TRUE,Next Day Air,TRUE,TRUE,30,Credit Card,Annually
336,20,Male,Sweater,Clothing,90,Oregon,L,Maroon,Spring,3.7,TRUE,Standard,TRUE,TRUE,44,Venmo,Every 3 Months
337,36,Male,Hat,Accessories,70,Rhode Island,S,Orange,Fall,4.4,TRUE,Express,TRUE,TRUE,16,PayPal,Annually
338,32,Male,Sweater,Clothing,53,New Mexico,M,Cyan,Winter,4.3,TRUE,2-Day Shipping,TRUE,TRUE,16,Bank Transfer,Annually
339,69,Male,Hoodie,Clothing,131,Massachusetts,M,Silver,Winter,3.5,TRUE,Express,TRUE,TRUE,16,Cash,Weekly
340,40,Male,Shorts,Clothing,107,Pennsylvania,M,Teal,Spring,3.8,TRUE,2-Day Shipping,TRUE,TRUE,21,Credit Card,Every 3 Months
341,40,Male,Shorts,Clothing,115,New Jersey,L,Blue,Summer,3.5,TRUE,Express,TRUE,TRUE,39,Venmo,Every 3 Months
342,20,Male,Hat,Accessories,183,Utah,S,Blue,Summer,4.6,TRUE,Store Pickup,TRUE,TRUE,40,Debit Card,Bi-Weekly
343,64,Male,Coat,Outerwear,38,Kentucky,M,Olive,Spring,2.6,TRUE,Next Day Air,TRUE,TRUE,48,Credit Card,Every 3 Months
344,27,Male,Sandals,Footwear,33,Nebraska,M,Purple,Summer,4.4,TRUE,Next Day Air,TRUE,TRUE,26,Venmo,Monthly
345,24,Male,Skirt,Clothing,199,Virginia,M,Charcoal,Winter,4,TRUE,Standard,TRUE,TRUE,46,Debit Card,Monthly
346,48,Male,Shoes,Footwear,90,Wyoming,S,Olive,Winter,4.4,TRUE,Next Day Air,TRUE,TRUE,27,Bank Transfer,Annually
347,49,Male,Jeans,Clothing,145,New Mexico,L,Violet,Spring,4.7,TRUE,Next Day Air,TRUE,TRUE,5,Cash,Weekly
348,36,Male,Sandals,Footwear,107,Oregon,L,Red,Fall,3.9,TRUE,Store Pickup,TRUE,TRUE,43,PayPal,Fortnightly
349,56,Male,Blouse,Clothing,60,South Carolina,M,Beige,Fall,2.7,TRUE,Free Shipping,TRUE,TRUE,17,PayPal,Fortnightly
350,37,Male,Hat,Accessories,157,Arizona,M,Green,Winter,3.7,TRUE,2-Day Shipping,TRUE,TRUE,3,Bank Transfer,Bi-Weekly
351,42,Male,Sweater,Clothing,132,Kentucky,M,Violet,Spring,2.6,TRUE,2-Day Shipping,TRUE,TRUE,47,Bank Transfer,Fortnightly
352,28,Male,Skirt,Clothing,51,New York,M,Teal,Winter,3.9,TRUE,Standard,TRUE,TRUE,24,Debit Card,Bi-Weekly
353,27,Male,Jeans,Clothing,55,Texas,XL,Yellow,Fall,4.9,TRUE,Next Day Air,TRUE,TRUE,12,Cash,Every 3 Months
354,63,Male,Sneakers,Footwear,46,Missouri,L,Yellow,Fall,4.1,TRUE,Store Pickup,TRUE,TRUE,35,Debit Card,Monthly
355,58,Male,Jewelry,Accessories,82,Pennsylvania,S,Olive,Fall,3,TRUE,Free Shipping,TRUE,TRUE,42,Venmo,Weekly
356,37,Male,Jewelry,Accessories,172,Oregon,XL,Magenta,Fall,4.1,TRUE,2-Day Shipping,TRUE,TRUE,1,PayPal,Every 3 Months
357,56,Male,Pants,Clothing,93,Nevada,L,Black,Spring,3.8,TRUE,Standard,TRUE,TRUE,27,Cash,Weekly
358,18,Male,Belt,Accessories,167,Arkansas,M,Olive,Spring,4,TRUE,Standard,TRUE,TRUE,16,Credit Card,Bi-Weekly
359,48,Male,Hat,Accessories,163,Minnesota,XL,Magenta,Summer,3.6,TRUE,Express,TRUE,TRUE,36,Credit Card,Every 3 Months
360,31,Male,Sneakers,Footwear,50,Georgia,M,Olive,Winter,3,TRUE,Store Pickup,TRUE,TRUE,30,Credit Card,Every 3 Months
361,51,Male,Pants,Clothing,173,Rhode Island,M,Teal,Summer,3,TRUE,Standard,TRUE,TRUE,18,Debit Card,Fortnightly
362,65,Male,T-shirt,Clothing,155,Nevada,M,White,Spring,2.6,TRUE,Free Shipping,TRUE,TRUE,45,Cash,Annually
363,53,Male,Sneakers,Footwear,75,Texas,M,Charcoal,Fall,3.4,TRUE,Free Shipping,TRUE,TRUE,1,Venmo,Fortnightly
364,55,Male,Shorts,Clothing,67,Florida,L,Yellow,Winter,3.1,TRUE,Free Shipping,TRUE,TRUE,42,Bank Transfer,Fortnightly
365,62,Male,Shoes,Footwear,73,North Dakota,L,Charcoal,Summer,3,TRUE,Free Shipping,TRUE,TRUE,7,Venmo,Every 3 Months
366,55,Male,Gloves,Accessories,36,West Virginia,XL,Gray,Summer,3.7,TRUE,Standard,TRUE,TRUE,50,PayPal,Quarterly
367,64,Male,Socks,Clothing,67,Nebraska,M,Turquoise,Spring,3.5,TRUE,Store Pickup,TRUE,TRUE,37,Venmo,Fortnightly
368,52,Male,Dress,Clothing,104,Tennessee,XL,Cyan,Spring,2.8,TRUE,Store Pickup,TRUE,TRUE,18,Bank Transfer,Monthly
369,24,Male,Handbag,Accessories,110,Oklahoma,M,Charcoal,Spring,4.5,TRUE,Standard,TRUE,TRUE,29,Cash,Monthly
370,38,Male,Belt,Accessories,109,Wisconsin,M,Silver,Summer,3.3,TRUE,Store Pickup,TRUE,TRUE,45,PayPal,Quarterly
371,59,Male,Scarf,Accessories,52,Oregon,M,Olive,Winter,3.4,TRUE,Express,TRUE,TRUE,13,PayPal,Weekly
372,27,Male,Sneakers,Footwear,173,North Carolina,S,Pink,Winter,3.2,TRUE,2-Day Shipping,TRUE,TRUE,47,PayPal,Monthly
373,24,Male,Sweater,Clothing,114,Pennsylvania,L,Orange,Summer,3.7,TRUE,Standard,TRUE,TRUE,7,Debit Card,Weekly
374,23,Male,Coat,Outerwear,206,North Dakota,L,White,Summer,4.6,TRUE,Express,TRUE,TRUE,11,Venmo,Bi-Weekly
375,69,Male,Jewelry,Accessories,61,Ohio,S,Purple,Spring,5,TRUE,Store Pickup,TRUE,TRUE,39,Bank Transfer,Monthly
376,59,Male,Sunglasses,Accessories,89,Oklahoma,M,Olive,Summer,4.4,TRUE,Standard,TRUE,TRUE,6,Debit Card,Quarterly
